from_node,to_node,length_m,travel_time_s,fuel_l,co2_g,lanes
1628127529,1628127526,53.83,6.46,0.0043,10.3,1
1628127529,1628127539,73.0,8.76,0.0058,13.97,1
1628127529,2032230153,169.19,20.3,0.0135,32.38,1
1628127539,1628127529,73.0,8.76,0.0058,13.97,1
1628127539,5115702076,20.99,2.52,0.0017,4.02,1
1628127571,34646024,61.7,7.4,0.0049,11.81,1
1628127571,1628127598,73.48,8.82,0.0059,14.06,1
1628127571,1628127529,110.33,13.24,0.0088,21.11,1
1628127598,1628127620,66.59,7.99,0.0053,12.74,1
1628127598,1628130598,71.81,8.62,0.0057,13.74,1
1628127598,1628127571,73.48,8.82,0.0059,14.06,1
1628127620,34172333,58.72,7.05,0.0047,11.24,1
1628127620,34192376,60.9,7.31,0.0049,11.65,1
1628127620,1628127598,66.59,7.99,0.0053,12.74,1
1628127881,1628127911,69.47,8.34,0.0056,13.29,1
1628127881,1628128016,50.59,6.07,0.004,9.68,1
1628127881,34646024,144.53,17.34,0.0116,27.66,1
1628127911,1628127933,71.73,8.61,0.0057,13.73,1
1628127911,1628127881,69.47,8.34,0.0056,13.29,1
1628127911,1628130593,70.03,8.4,0.0056,13.4,1
1628127933,385239723,136.89,16.43,0.011,26.2,2
1628127933,1628127955,50.57,6.07,0.004,9.68,1
1628127955,34172333,82.01,9.84,0.0066,15.69,1
1628127955,1628127933,50.57,6.07,0.004,9.68,1
1628127955,1628127987,88.57,10.63,0.0071,16.95,1
1628127987,1581269986,78.03,9.36,0.0062,14.93,1
1628127987,1628128006,56.93,6.83,0.0046,10.89,1
1628127987,1628127955,88.57,10.63,0.0071,16.95,1
1628128006,314973586,216.18,25.94,0.0173,41.37,1
1628128006,1628128055,87.7,10.52,0.007,16.78,1
1628128006,1628127987,56.93,6.83,0.0046,10.89,1
1628128016,5752012997,12.91,0.93,0.001,2.47,4
1628128016,1628127881,50.59,6.07,0.004,9.68,1
1628128016,34173322,70.64,5.09,0.0057,13.52,4
1628128055,1628128077,53.8,6.46,0.0043,10.3,1
1628128055,1628128006,87.7,10.52,0.007,16.78,1
1628128055,3327293366,87.34,10.48,0.007,16.71,1
1628128077,253221884,145.05,17.41,0.0116,27.76,1
1628128077,1628128080,15.78,1.89,0.0013,3.02,1
1628128077,1628128055,53.8,6.46,0.0043,10.3,1
1628128080,1628128077,15.78,1.89,0.0013,3.02,1
1628128080,1628128098,21.63,1.56,0.0017,4.14,1
1628128098,280702662,49.07,5.89,0.0039,9.39,1
1628128098,1628128080,21.63,1.56,0.0017,4.14,1
1628128098,344535143,116.3,8.37,0.0093,22.25,3
1628128098,280977597,79.07,5.69,0.0063,15.13,2
1628130593,1628130598,71.6,12.89,0.0057,13.7,1
1628130593,1628127571,74.81,8.98,0.006,14.32,1
1628130598,1628127933,69.15,8.3,0.0055,13.23,1
1630151711,3254200718,15.21,1.1,0.0012,2.91,3
1630151711,27428860,67.57,4.86,0.0054,12.93,3
1630151711,27551522,130.02,15.6,0.0104,24.88,1
1630151733,1630151754,32.4,2.33,0.0026,6.2,2
1630151733,215202613,71.73,8.61,0.0057,13.73,1
1630151733,3254200718,178.18,12.83,0.0143,34.1,1
1630151754,1381347403,134.85,16.18,0.0108,25.81,1
1630151754,1630151799,126.69,9.12,0.0101,24.24,2
1630151754,1630151733,32.4,2.33,0.0026,6.2,2
1630151799,1381347403,79.28,9.51,0.0063,15.17,1
1630151799,1630151754,126.69,9.12,0.0101,24.24,2
1630151799,27551507,120.95,8.71,0.0097,23.15,2
1638473849,1638473852,81.16,5.84,0.0065,15.53,3
1638473849,2114235,32.49,2.34,0.0026,6.22,1
1638473851,27597035,405.75,48.69,0.0325,77.65,1
1638473851,1638473855,93.21,11.19,0.0075,17.84,1
1638473851,9684934447,34.21,4.11,0.0027,6.55,1
1638473852,1638473854,3.98,0.29,0.0003,0.76,3
1638473852,379799495,53.31,6.4,0.0043,10.2,1
1638473852,1638473849,81.16,5.84,0.0065,15.53,3
1638473854,9684934442,12.95,0.93,0.001,2.48,1
1638473854,1638473852,3.98,0.29,0.0003,0.76,3
1638473854,9684934447,17.6,2.11,0.0014,3.37,1
1638473855,1638473851,93.21,11.19,0.0075,17.84,1
1638473857,92509794,104.35,12.52,0.0083,19.97,1
1638473857,917977951,59.39,7.13,0.0048,11.36,1
1638473857,1638473859,72.19,8.66,0.0058,13.81,1
1638473859,379823817,95.17,11.42,0.0076,18.21,1
1638473859,1638473857,72.19,8.66,0.0058,13.81,1
1638473859,1638473872,55.25,6.63,0.0044,10.57,1
1638473872,1638473877,60.13,7.22,0.0048,11.51,1
1638473872,1638473859,55.25,6.63,0.0044,10.57,1
1638473872,382374299,59.23,4.26,0.0047,11.33,2
1638473872,469805257,56.56,4.07,0.0045,10.82,2
1638473877,379843026,58.81,7.06,0.0047,11.25,1
1638473877,469805058,50.5,6.06,0.004,9.66,1
1638473877,1638473880,57.59,6.91,0.0046,11.02,1
1638473877,1638473872,60.13,7.22,0.0048,11.51,1
1638473880,1638473881,7.87,0.94,0.0006,1.51,1
1638473880,379843026,104.2,18.76,0.0083,19.94,1
1638473880,1638473877,57.59,6.91,0.0046,11.02,1
1638473881,1638473880,7.87,0.94,0.0006,1.51,1
1638473881,1638473887,60.59,7.27,0.0048,11.59,1
1638473883,379830683,59.57,7.15,0.0048,11.4,1
1638473883,92507779,64.8,7.78,0.0052,12.4,1
1638473883,1742653620,146.56,17.59,0.0117,28.05,2
1638473883,1638473886,28.94,3.47,0.0023,5.54,2
1638473885,150555733,36.04,4.32,0.0029,6.9,1
1638473885,27452366,21.47,2.58,0.0017,4.11,1
1638473885,3564095459,100.22,12.03,0.008,19.18,1
1638473886,1638473883,28.94,3.47,0.0023,5.54,2
1638473886,1638473889,121.3,14.56,0.0097,23.21,2
1638473886,379824466,36.64,4.4,0.0029,7.01,1
1638473887,485135639,62.81,7.54,0.005,12.02,1
1638473887,150555576,138.24,16.59,0.0111,26.45,1
1638473887,1638473881,60.59,7.27,0.0048,11.59,1
1638473887,1638473888,120.17,14.42,0.0096,23.0,1
1638473888,150555733,33.59,4.03,0.0027,6.43,1
1638473888,485135644,75.69,9.08,0.0061,14.48,1
1638473888,1638473887,120.17,14.42,0.0096,23.0,1
1638473889,379839574,34.52,2.49,0.0028,6.61,2
1638473889,1638473886,121.3,14.56,0.0097,23.21,2
1638473889,379831696,73.11,5.26,0.0058,13.99,2
1638473890,379832944,75.28,9.03,0.006,14.4,1
1638473890,367828176,64.08,7.69,0.0051,12.26,1
1638473892,122041738,62.08,4.47,0.005,11.88,2
1638473892,379832942,104.04,12.48,0.0083,19.91,1
1638473892,1638473896,39.09,2.81,0.0031,7.48,2
1638473896,27452291,102.8,7.4,0.0082,19.67,3
1638473896,1638473892,39.09,2.81,0.0031,7.48,2
1638473896,1638473890,111.73,13.41,0.0089,21.38,1
1638473897,485629100,95.34,11.44,0.0076,18.24,1
1638473897,5406209141,104.98,7.56,0.0084,20.09,2
1638473898,1638473897,55.37,3.99,0.0044,10.6,2
1638473898,274869956,122.97,14.76,0.0098,23.53,1
1638473899,27587759,72.13,8.66,0.0058,13.8,1
1638473899,274870758,44.24,5.31,0.0035,8.47,1
1638473899,27452219,86.8,6.25,0.0069,16.61,2
1638473901,3508101830,2.95,0.21,0.0002,0.56,2
1638473901,27587760,120.24,14.43,0.0096,23.01,1
1638473902,27587771,102.32,12.28,0.0082,19.58,1
1638473902,27587765,62.14,7.46,0.005,11.89,1
1638473902,1638473904,52.52,6.3,0.0042,10.05,1
1638473903,946956884,24.17,2.9,0.0019,4.62,1
1638473903,1638473901,63.63,4.58,0.0051,12.18,2
1638473904,1638473906,112.28,13.47,0.009,21.48,1
1638473904,27482585,111.98,13.44,0.009,21.43,1
1638473904,1638473902,52.52,6.3,0.0042,10.05,1
1638473904,1638473914,94.41,11.33,0.0076,18.07,1
1638473905,274896394,146.85,17.62,0.0117,28.1,1
1638473905,946956884,30.18,3.62,0.0024,5.77,1
1638473905,1638473912,50.64,3.65,0.0041,9.69,1
1638473906,1638473903,37.37,2.69,0.003,7.15,2
1638473908,1638473912,61.18,4.4,0.0049,11.71,1
1638473908,1638473906,13.72,0.99,0.0011,2.63,2
1638473911,3503338786,62.34,7.48,0.005,11.93,1
1638473911,1638473908,29.13,2.1,0.0023,5.57,2
1638473912,1638473908,61.18,4.4,0.0049,11.71,1
1638473912,1638473905,50.64,3.65,0.0041,9.69,1
1638473912,1638473916,30.1,3.61,0.0024,5.76,1
1638473912,472294698,101.43,7.3,0.0081,19.41,1
1638473914,1311771959,100.79,7.26,0.0081,19.29,2
1638473914,1638473924,48.46,5.81,0.0039,9.27,1
1638473914,1638473904,94.41,11.33,0.0076,18.07,1
1638473916,3503338786,3.0,0.36,0.0002,0.57,1
1638473916,27587746,54.68,6.56,0.0044,10.46,1
1638473916,1638473912,30.1,3.61,0.0024,5.76,1
1638473922,1638473928,72.58,8.71,0.0058,13.89,1
1638473924,1638473928,21.27,2.55,0.0017,4.07,1
1638473924,275342452,68.43,8.21,0.0055,13.1,1
1638473924,1638473914,48.46,5.81,0.0039,9.27,1
1638473928,1638473924,21.27,2.55,0.0017,4.07,1
1638473928,1638473922,72.58,8.71,0.0058,13.89,1
1638473928,1638473938,103.58,12.43,0.0083,19.82,1
1638473930,1638473931,19.85,1.43,0.0016,3.8,2
1638473930,3503338786,95.23,11.43,0.0076,18.22,1
1638473931,27586998,22.78,1.64,0.0018,4.36,2
1638473931,4052835897,24.16,2.9,0.0019,4.62,1
1638473936,1638473938,62.17,7.46,0.005,11.9,1
1638473937,5297695194,9.05,0.65,0.0007,1.73,1
1638473937,1638473939,89.83,10.78,0.0072,17.19,1
1638473937,1638473941,72.04,5.19,0.0058,13.79,1
1638473938,1638473936,62.17,7.46,0.005,11.9,1
1638473938,1638473928,103.58,12.43,0.0083,19.82,1
1638473938,5450866663,49.86,5.98,0.004,9.54,1
1638473939,1638473943,52.71,6.33,0.0042,10.09,1
1638473939,1638473937,89.83,10.78,0.0072,17.19,1
1638473939,4052835897,66.55,7.99,0.0053,12.73,1
1638473941,26687706,98.54,7.09,0.0079,18.86,3
1638473941,1638473937,72.04,5.19,0.0058,13.79,1
1638473942,1638473938,56.62,6.79,0.0045,10.84,1
1638473942,2114253,77.0,5.54,0.0062,14.74,3
1638473942,1743419279,32.54,2.34,0.0026,6.23,3
1638473943,26678669,92.35,11.08,0.0074,17.67,1
1638473943,3813650881,191.39,22.97,0.0153,36.62,1
1638473943,1638473939,52.71,6.33,0.0042,10.09,1
1647323646,830721515,26.32,1.9,0.0021,5.04,2
1647323646,27257006,45.85,3.3,0.0037,8.77,4
1650700195,142101857,197.61,23.71,0.0158,37.81,1
1650700195,476974696,62.98,7.56,0.005,12.05,2
1650700195,28107530,76.75,9.21,0.0061,14.69,2
1650974146,71272599,118.57,8.54,0.0095,22.69,2
1650974146,9134498139,59.38,4.28,0.0048,11.36,2
1650974172,9134498139,15.38,0.92,0.0012,2.94,1
1650974172,27006069,595.21,42.85,0.0476,113.9,2
1650974186,1650974172,16.61,1.99,0.0013,3.18,1
1663208646,5653959470,177.82,21.34,0.0142,34.03,2
1663208646,343298958,6.4,0.77,0.0005,1.23,2
1663208646,343298955,121.35,14.56,0.0097,23.22,1
1666376262,258381173,44.37,5.32,0.0035,8.49,1
1666376262,233327342,61.19,7.34,0.0049,11.71,1
1666380477,5216159843,267.0,32.04,0.0214,51.09,1
1667202122,101723058,20.08,2.41,0.0016,3.84,1
1701114268,132032102,3.46,0.41,0.0003,0.66,1
1701114268,344888702,48.38,5.81,0.0039,9.26,1
1702655654,524802747,257.85,30.94,0.0206,49.34,1
1702655654,336354263,89.57,6.45,0.0072,17.14,1
1702752268,1702752268,68.86,8.26,0.0055,13.18,1
1702752268,1702752268,68.86,8.26,0.0055,13.18,1
1702752268,104243059,321.21,38.54,0.0257,61.47,1
1704459379,27597061,57.48,6.9,0.0046,11.0,1
1716107221,1060554630,32.55,3.91,0.0026,6.23,1
1716107221,1060554606,146.72,17.61,0.0117,28.08,1
1731940562,49355596,7.5,0.9,0.0006,1.44,2
1731940562,34184298,91.17,10.94,0.0073,17.45,1
1731940562,34181086,145.16,17.42,0.0116,27.78,2
1731940564,34181019,10.32,1.24,0.0008,1.97,1
1731940564,34184298,139.58,16.75,0.0112,26.71,1
1731940564,34181024,103.6,12.43,0.0083,19.83,1
1732003122,256332390,31.23,5.62,0.0025,5.98,1
1742138868,118062502,78.57,9.43,0.0063,15.03,1
1742138868,118062517,479.96,57.6,0.0384,91.85,1
1742653620,1638473883,146.56,17.59,0.0117,28.05,2
1742653620,917977951,326.3,23.49,0.0261,62.44,5
1742653620,1418950954,92.77,6.68,0.0074,17.75,5
1743419279,1638473942,32.54,2.34,0.0026,6.23,3
1745217800,145871884,121.0,14.52,0.0097,23.15,1
1745217800,107120446,210.02,25.2,0.0168,40.19,1
1745217800,145869393,232.26,27.87,0.0186,44.45,1
1745217800,5496140483,78.86,9.46,0.0063,15.09,1
1768969847,327378099,69.6,8.35,0.0056,13.32,1
1770648607,148883147,21.6,3.89,0.0017,4.13,1
1771585438,2968386862,31.83,2.29,0.0025,6.09,1
1771585438,11767444238,77.6,9.31,0.0062,14.85,1
1782405713,29798726,64.43,4.64,0.0052,12.33,4
1782405713,38439821,29.73,2.14,0.0024,5.69,4
1790739138,129985869,8.11,0.58,0.0006,1.55,1
1790739138,130249343,119.37,8.59,0.0095,22.84,3
1790755125,370816074,68.43,4.93,0.0055,13.09,2
1806438828,5232517489,20.84,2.5,0.0017,3.99,1
1806438828,34397038,43.01,5.16,0.0034,8.23,1
1806438828,34183846,444.75,53.37,0.0356,85.11,1
1811413062,101724124,161.46,19.38,0.0129,30.9,1
1811413062,7501298413,36.42,6.56,0.0029,6.97,1
1811413062,101724229,133.29,9.6,0.0107,25.51,1
1811685843,109458988,57.6,10.37,0.0046,11.02,1
1811685843,1811686039,128.59,23.15,0.0103,24.61,1
1811685843,7501298413,48.32,8.7,0.0039,9.25,1
1811685867,7501298413,46.01,8.28,0.0037,8.81,1
1811686039,1811685843,128.59,23.15,0.0103,24.61,1
1811686147,7501298413,110.48,19.89,0.0088,21.14,1
1811686147,9437172663,50.37,9.07,0.004,9.64,1
1828996344,469716,11.32,0.81,0.0009,2.17,3
1828996344,71303014,768.26,55.32,0.0615,147.02,3
1828996344,1828996359,248.44,17.89,0.0199,47.54,3
1828996359,116928347,158.77,19.05,0.0127,30.38,2
1828996359,1828996344,248.44,17.89,0.0199,47.54,3
1828996359,84487047,172.75,12.44,0.0138,33.06,3
1829580753,150535078,939.05,112.69,0.0751,179.7,2
1829787138,3728216891,16.82,2.02,0.0013,3.22,1
1829787142,1829787138,56.75,6.81,0.0045,10.86,1
1829787142,34669939,52.49,6.3,0.0042,10.04,1
1831341082,5052061911,7.78,0.56,0.0006,1.49,1
1840633301,237460817,76.46,9.18,0.0061,14.63,1
1841508531,36168117,138.31,16.6,0.0111,26.47,1
1841508531,36249784,125.34,9.02,0.01,23.99,1
1850813818,8956973302,5.33,0.38,0.0004,1.02,1
1850813818,103035196,68.6,12.35,0.0055,13.13,1
1850813818,27493150,91.62,6.6,0.0073,17.53,1
1852506149,112332539,125.2,9.01,0.01,23.96,2
1852506149,5069545256,76.82,5.53,0.0061,14.7,1
1852506149,6167083731,1160.75,83.57,0.0929,222.12,2
1852506159,3087213396,78.31,9.4,0.0063,14.98,1
1852506159,5637858519,15.4,1.85,0.0012,2.95,1
1852506175,1929009882,81.2,9.74,0.0065,15.54,1
1852506175,243746557,349.45,41.93,0.028,66.87,1
1852506175,5637860124,256.57,46.18,0.0205,49.1,1
1853111099,300028688,85.28,6.14,0.0068,16.32,2
1853111099,29271879,518.76,37.35,0.0415,99.27,3
1853111099,4133176776,17.75,1.28,0.0014,3.4,2
1867634905,1400964255,376.07,45.13,0.0301,71.97,1
1867634905,1867634976,28.87,3.46,0.0023,5.52,1
1867634976,107131975,47.11,5.65,0.0038,9.01,1
1867634976,1867634905,7.42,0.89,0.0006,1.42,1
1919138280,61246738,565.24,67.83,0.0452,108.16,1
1923986931,318314466,8.93,0.64,0.0007,1.71,2
1923986931,9804692407,161.98,29.16,0.013,31.0,1
1923986931,28137430,105.9,7.62,0.0085,20.27,3
1929009882,1852506175,81.2,9.74,0.0065,15.54,1
1929009882,112366448,231.16,27.74,0.0185,44.23,1
1929009882,7980972533,78.27,9.39,0.0063,14.98,1
1929009882,5069545260,301.85,21.73,0.0241,57.76,3
1929025810,668049007,64.39,4.64,0.0052,12.32,1
1929025814,1929025819,11.02,0.79,0.0009,2.11,1
1929025814,1929025810,26.05,1.88,0.0021,4.98,1
1929025814,1337252194,17.71,1.28,0.0014,3.39,1
1929025819,1929025814,11.02,0.79,0.0009,2.11,1
1929025819,1337252217,84.39,6.08,0.0068,16.15,2
1929025821,1929025814,32.41,2.33,0.0026,6.2,2
1929025821,1337252194,41.0,2.95,0.0033,7.85,1
1931209103,265649860,197.93,23.75,0.0158,37.88,1
1949139536,344804791,266.55,31.99,0.0213,51.01,1
1950132765,94910431,10.93,0.79,0.0009,2.09,1
1950132765,316660443,21.59,1.55,0.0017,4.13,2
1966483074,271411932,56.59,6.79,0.0045,10.83,1
1966483074,1600183684,81.6,9.79,0.0065,15.61,1
1966483074,1600183702,56.0,6.72,0.0045,10.72,1
1967203543,1967203546,207.76,37.4,0.0166,39.76,1
1967203546,1967203543,207.76,37.4,0.0166,39.76,1
1967203546,2318521701,250.22,45.04,0.02,47.88,1
1967203546,84486754,102.79,7.4,0.0082,19.67,3
1970060412,1554237932,20.07,1.44,0.0016,3.84,1
1970060412,2628341567,30.9,2.22,0.0025,5.91,1
1970060412,641815109,143.39,10.32,0.0115,27.44,1
1970612895,26807316,37.99,4.56,0.003,7.27,3
1970612895,27462587,43.01,5.16,0.0034,8.23,1
1985716216,27513244,69.07,4.97,0.0055,13.22,2
1990946417,453805,49.28,3.55,0.0039,9.43,4
1990946417,455570,515.46,37.11,0.0412,98.64,3
2013653867,93014521,679.91,48.95,0.0544,130.11,1
2013653867,93002313,77.96,5.61,0.0062,14.92,1
2018246253,84465967,135.43,16.25,0.0108,25.92,1
2020412429,108269167,58.73,10.57,0.0047,11.24,1
2027070079,469716,48.79,3.51,0.0039,9.34,3
2027070079,455570,57.45,4.14,0.0046,10.99,1
2027070161,116928347,193.7,23.24,0.0155,37.07,1
2027070161,116928347,124.64,14.96,0.01,23.85,2
2027070161,84494304,232.23,27.87,0.0186,44.44,2
2027070166,249092469,31.08,2.24,0.0025,5.95,4
2027070166,92205914,592.26,42.64,0.0474,113.33,2
2027070309,71325243,34.05,2.45,0.0027,6.52,1
2027070309,2027070333,21.85,1.57,0.0017,4.18,1
2027070333,3693355421,15.67,1.13,0.0013,3.0,1
2027070333,71325243,26.69,1.92,0.0021,5.11,2
2028881943,113000777,50.01,9.0,0.004,9.57,1
2028881943,317919043,95.62,11.47,0.0076,18.3,1
2028881943,104245959,201.09,24.13,0.0161,38.48,1
2031732926,2112784547,364.99,43.8,0.0292,69.84,1
2031732926,109457459,60.67,7.28,0.0049,11.61,1
2032230153,1628127514,59.6,7.15,0.0048,11.4,1
2032230153,1628127504,29.09,3.49,0.0023,5.57,1
2112784545,5473336308,77.46,9.3,0.0062,14.82,1
2112784545,2112784547,29.2,3.5,0.0023,5.59,1
2112784547,2112784545,29.2,3.5,0.0023,5.59,1
2139313841,146911490,93.02,11.16,0.0074,17.8,1
2139313841,4265270815,177.13,21.26,0.0142,33.9,1
2139313841,2139313842,172.85,31.11,0.0138,33.08,1
2139313842,2139313841,172.85,31.11,0.0138,33.08,1
2166908324,139673912,91.1,10.93,0.0073,17.43,1
2166908324,139673916,242.07,29.05,0.0194,46.32,1
2172649691,2172649700,30.57,3.67,0.0024,5.85,1
2172649691,2172649707,16.68,2.0,0.0013,3.19,1
2172649700,1545781190,15.21,1.1,0.0012,2.91,1
2172649704,301660895,55.55,6.67,0.0044,10.63,2
2172649707,267871097,24.02,2.88,0.0019,4.6,1
2172649707,2172649704,18.99,2.28,0.0015,3.63,1
2172694567,104320901,56.65,6.8,0.0045,10.84,1
2172694593,48932815,77.37,9.28,0.0062,14.81,1
2172694593,28137437,50.98,3.67,0.0041,9.76,1
2179283407,452544550,8.71,0.63,0.0007,1.67,1
2179283407,261617509,24.96,1.8,0.002,4.78,2
2179283415,2179283407,18.26,1.32,0.0015,3.5,2
2179283415,91495027,133.18,9.59,0.0107,25.49,2
2179283424,34403108,274.79,19.79,0.022,52.58,2
2179344672,12652696274,6.58,0.47,0.0005,1.26,1
2179344672,12652696267,9.79,0.7,0.0008,1.87,1
2179344672,12652696263,22.08,1.59,0.0018,4.22,5
2184891282,108191045,80.84,5.82,0.0065,15.47,3
2184891282,1187483597,66.05,4.76,0.0053,12.64,3
2184891285,60733912,30.91,3.71,0.0025,5.92,1
2184891285,5488472082,120.37,14.44,0.0096,23.03,2
2184936526,248143590,128.64,23.15,0.0103,24.62,1
2185002786,242412434,106.11,7.64,0.0085,20.31,2
2185002786,352932133,233.66,16.82,0.0187,44.71,2
2185002786,99395673,85.98,6.19,0.0069,16.45,2
2185198035,100951493,28.13,2.03,0.0023,5.38,2
2185198035,242412434,133.4,9.61,0.0107,25.53,2
2202561044,1497718181,21.35,2.56,0.0017,4.09,1
2202561044,847222965,21.29,1.53,0.0017,4.07,1
2202561100,104304010,35.68,4.28,0.0029,6.83,1
2202561187,147616689,233.77,28.05,0.0187,44.73,1
2202561187,27488758,49.95,3.6,0.004,9.56,2
2202561187,147626714,307.9,22.17,0.0246,58.92,2
2207079671,150536451,4.33,0.31,0.0003,0.83,3
2207079671,30271793,102.43,12.29,0.0082,19.6,1
2207079671,112984235,121.35,8.74,0.0097,23.22,3
2211544485,1044085653,525.28,37.82,0.042,100.52,4
2211544485,112991191,82.61,5.95,0.0066,15.81,1
2236927290,319830974,34.74,2.5,0.0028,6.65,1
2236927290,29970250,22.98,1.65,0.0018,4.4,1
2261078859,52726923,39.7,4.76,0.0032,7.6,2
2261078859,292275978,120.22,14.43,0.0096,23.01,1
2261078859,28581626,59.53,7.14,0.0048,11.39,2
2268542640,149464082,216.16,15.56,0.0173,41.36,1
2268542640,820553200,204.46,24.53,0.0164,39.12,2
2275453352,3829552470,11.91,0.86,0.001,2.28,1
2275453352,2466658966,48.48,3.49,0.0039,9.28,1
2276640093,100960201,43.21,5.18,0.0035,8.27,1
2276640094,100960201,3.38,0.24,0.0003,0.65,2
2276640094,100959836,124.31,8.95,0.0099,23.79,2
2276640094,334555096,163.31,19.6,0.0131,31.25,1
2280211848,27256935,176.67,12.72,0.0141,33.81,2
2280211848,2466658966,100.18,7.21,0.008,19.17,2
2281952941,109909983,10.89,0.78,0.0009,2.08,3
2281952941,27513454,276.39,19.9,0.0221,52.89,3
2281952941,102363981,83.12,5.98,0.0066,15.91,3
2282508346,73225520,112.69,13.52,0.009,21.56,1
2305334938,666285134,28.68,3.44,0.0023,5.49,1
2317505760,27005688,121.62,14.59,0.0097,23.27,1
2317505846,503707632,19.19,3.45,0.0015,3.67,1
2318521701,1967203546,250.22,45.04,0.02,47.88,1
2321896569,283049129,416.41,49.97,0.0333,79.68,2
2323682771,4883669506,129.48,15.54,0.0104,24.78,1
2329582484,100959836,52.57,6.31,0.0042,10.06,1
2329582484,2276640093,556.12,66.73,0.0445,106.42,1
2337698886,104289207,24.62,4.43,0.002,4.71,1
2337698946,142100540,163.01,19.56,0.013,31.19,1
2339923006,775936214,10.93,1.31,0.0009,2.09,1
2339923006,775936239,50.78,3.66,0.0041,9.72,1
2348014041,99395666,4.32,0.31,0.0003,0.83,1
2348014041,147616689,116.51,20.97,0.0093,22.3,1
2348014041,99395668,130.67,9.41,0.0105,25.0,2
2348675032,104289455,81.95,14.75,0.0066,15.68,1
2348675032,104289207,89.52,16.11,0.0072,17.13,1
2408700930,354630653,315.98,37.92,0.0253,60.47,1
2458636747,7797736941,168.26,20.19,0.0135,32.2,1
2459524587,150535079,9.56,1.15,0.0008,1.83,1
2459524587,150535078,141.77,17.01,0.0113,27.13,1
2466658966,2280211848,100.18,7.21,0.008,19.17,2
2466658966,3829552472,50.19,3.61,0.004,9.6,1
2466944282,2698988109,21.02,2.52,0.0017,4.02,1
2466944282,2466944284,52.14,6.26,0.0042,9.98,1
2466944282,420072301,55.62,6.67,0.0044,10.64,1
2466944284,2466944282,52.14,6.26,0.0042,9.98,1
2466944284,2698233408,25.25,3.03,0.002,4.83,1
2466944284,268131745,66.34,7.96,0.0053,12.69,1
2505290346,36144796,241.45,28.97,0.0193,46.2,1
2505290346,36168117,26.6,3.19,0.0021,5.09,1
2554281730,2554281739,35.5,4.26,0.0028,6.79,2
2554281730,300836808,165.65,19.88,0.0133,31.7,1
2554281730,3251966772,8.96,1.08,0.0007,1.72,2
2554281733,5257661208,5.91,0.71,0.0005,1.13,2
2554281735,3251966772,53.24,6.39,0.0043,10.19,2
2554281735,2554281733,84.78,10.17,0.0068,16.22,2
